danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.529,0.768,8,-6.201,1,0.0446,0.418,0.000947,0.0655,0.871,165.225,audio_features,09hxCc0SgV8u46gWsfeqJA,spotify:track:09hxCc0SgV8u46gWsfeqJA,https://api.spotify.com/v1/tracks/09hxCc0SgV8u46gWsfeqJA,https://api.spotify.com/v1/audio-analysis/09hxCc0SgV8u46gWsfeqJA,151773,4
0.418,0.693,1,-12.019,1,0.0667,0.18,0,0.307,0.966,158.137,audio_features,17VtxFjHpsSBGG2m0KRCC4,spotify:track:17VtxFjHpsSBGG2m0KRCC4,https://api.spotify.com/v1/tracks/17VtxFjHpsSBGG2m0KRCC4,https://api.spotify.com/v1/audio-analysis/17VtxFjHpsSBGG2m0KRCC4,187533,4
0.524,0.478,7,-8.894,1,0.118,0.406,0,0.74,0.843,137.133,audio_features,6TYR3IVgIwDK6ydc2EPEQq,spotify:track:6TYR3IVgIwDK6ydc2EPEQq,https://api.spotify.com/v1/tracks/6TYR3IVgIwDK6ydc2EPEQq,https://api.spotify.com/v1/audio-analysis/6TYR3IVgIwDK6ydc2EPEQq,166213,4
0.287,0.395,0,-10.849,1,0.0353,0.753,0,0.373,0.426,119.231,audio_features,0V4iSCbu2ipf0eEj7S5lEV,spotify:track:0V4iSCbu2ipf0eEj7S5lEV,https://api.spotify.com/v1/tracks/0V4iSCbu2ipf0eEj7S5lEV,https://api.spotify.com/v1/audio-analysis/0V4iSCbu2ipf0eEj7S5lEV,156467,4
0.507,0.561,7,-10.472,1,0.0353,0.548,0,0.59,0.89,120.042,audio_features,27bw4i8LnECzVlbMZ4kFHw,spotify:track:27bw4i8LnECzVlbMZ4kFHw,https://api.spotify.com/v1/tracks/27bw4i8LnECzVlbMZ4kFHw,https://api.spotify.com/v1/audio-analysis/27bw4i8LnECzVlbMZ4kFHw,145933,4
0.661,0.342,9,-16.361,0,0.043,0.844,0.000128,0.26,0.588,146.118,audio_features,2HUZVffVPXvqnrml0gXggp,spotify:track:2HUZVffVPXvqnrml0gXggp,https://api.spotify.com/v1/tracks/2HUZVffVPXvqnrml0gXggp,https://api.spotify.com/v1/audio-analysis/2HUZVffVPXvqnrml0gXggp,188400,4
0.811,0.859,9,-6.317,1,0.168,0.205,0.00000373,0.0761,0.784,90.686,audio_features,1uRKT2LRANv4baowBWHfDS,spotify:track:1uRKT2LRANv4baowBWHfDS,https://api.spotify.com/v1/tracks/1uRKT2LRANv4baowBWHfDS,https://api.spotify.com/v1/audio-analysis/1uRKT2LRANv4baowBWHfDS,129893,4
0.42,0.371,0,-10.952,1,0.315,0.873,0,0.294,0.882,85.539,audio_features,7JO9xpBP2uwgMMINJkc43y,spotify:track:7JO9xpBP2uwgMMINJkc43y,https://api.spotify.com/v1/tracks/7JO9xpBP2uwgMMINJkc43y,https://api.spotify.com/v1/audio-analysis/7JO9xpBP2uwgMMINJkc43y,136547,4
0.52,0.599,5,-8.807,1,0.0426,0.324,0,0.0844,0.945,175.488,audio_features,6egH9cDQRVmAfgJy8xxavG,spotify:track:6egH9cDQRVmAfgJy8xxavG,https://api.spotify.com/v1/tracks/6egH9cDQRVmAfgJy8xxavG,https://api.spotify.com/v1/audio-analysis/6egH9cDQRVmAfgJy8xxavG,125827,4
0.486,0.501,4,-8.57,1,0.0326,0.767,0.000076,0.0679,0.942,122.894,audio_features,4ZfQwNx3FlCN07cnUvekh3,spotify:track:4ZfQwNx3FlCN07cnUvekh3,https://api.spotify.com/v1/tracks/4ZfQwNx3FlCN07cnUvekh3,https://api.spotify.com/v1/audio-analysis/4ZfQwNx3FlCN07cnUvekh3,152200,4
0.591,0.674,1,-8.538,0,0.051,0.201,0,0.0802,0.865,100.711,audio_features,6mLPbv1Nw3wUwOniBcgeNn,spotify:track:6mLPbv1Nw3wUwOniBcgeNn,https://api.spotify.com/v1/tracks/6mLPbv1Nw3wUwOniBcgeNn,https://api.spotify.com/v1/audio-analysis/6mLPbv1Nw3wUwOniBcgeNn,123693,4
