id,song_name,artist,pic_url,preview_url,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,test,index
1PC5GV3OaoXx5em8ttQOMI,After Midnight,J.J. Cale,https://i.scdn.co/image/ab67616d0000b27336f87f70bd74db7f54652179,,1972,0.694,0.306,2,-19.315,1,0.0353,0.171,0.0736,0.0866,0.521,95.989,audio_features,spotify:track:1PC5GV3OaoXx5em8ttQOMI,https://api.spotify.com/v1/tracks/1PC5GV3OaoXx5em8ttQOMI,https://api.spotify.com/v1/audio-analysis/1PC5GV3OaoXx5em8ttQOMI,143693,4,1,263
38paDDziQ57k1f4VfKTeGk,California Stars,Billy Bragg,https://i.scdn.co/image/ab67616d0000b273bee802eae45543f3010c2ca9,,1998,0.622,0.736,9,-9.229,1,0.0292,0.422,1.18e-05,0.0829,0.723,110.24,audio_features,spotify:track:38paDDziQ57k1f4VfKTeGk,https://api.spotify.com/v1/tracks/38paDDziQ57k1f4VfKTeGk,https://api.spotify.com/v1/audio-analysis/38paDDziQ57k1f4VfKTeGk,298533,4,1,264
2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,AC/DC,https://i.scdn.co/image/ab67616d0000b27368b03027356fb05501948f62,https://p.scdn.co/mp3-preview/73f5aa60896cf68aee31ca088ca180263f2f876c?cid=f4f54a850da14f27a6e2b44603fe8013,1976,0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653,audio_features,spotify:track:2d4e45fmUnguxh6yqC7gNT,https://api.spotify.com/v1/tracks/2d4e45fmUnguxh6yqC7gNT,https://api.spotify.com/v1/audio-analysis/2d4e45fmUnguxh6yqC7gNT,231933,4,1,265
3k1WwLG1OXCm6iQ13VrJEL,The Jack,AC/DC,https://i.scdn.co/image/ab67616d0000b273286a0837ff3424065a735e0a,https://p.scdn.co/mp3-preview/0c3c78178456e524a3b54ae0d2cdcb9d4fbbe2c3?cid=f4f54a850da14f27a6e2b44603fe8013,1976,0.646,0.473,9,-6.297,1,0.0619,0.0094,0.000337,0.195,0.367,112.326,audio_features,spotify:track:3k1WwLG1OXCm6iQ13VrJEL,https://api.spotify.com/v1/tracks/3k1WwLG1OXCm6iQ13VrJEL,https://api.spotify.com/v1/audio-analysis/3k1WwLG1OXCm6iQ13VrJEL,352040,4,1,266
37Tmv4NnfQeb0ZgUC4fOJj,Sultans Of Swing,Dire Straits,https://i.scdn.co/image/ab67616d0000b2739dfee5404d5e0763998c958e,https://p.scdn.co/mp3-preview/8390857597d4428105d7ef933c3b5f3a3e6afc6d?cid=f4f54a850da14f27a6e2b44603fe8013,1978,0.733,0.794,5,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174,audio_features,spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,https://api.spotify.com/v1/tracks/37Tmv4NnfQeb0ZgUC4fOJj,https://api.spotify.com/v1/audio-analysis/37Tmv4NnfQeb0ZgUC4fOJj,348624,4,1,267
65T1aY3I9qfNUDVAnaM9bq,Sedona,Houndmouth,https://i.scdn.co/image/ab67616d0000b273a27009c459c89bb2594e2636,https://p.scdn.co/mp3-preview/60d1cc5795a0b9de0ed64e9efc9e00add47a5646?cid=f4f54a850da14f27a6e2b44603fe8013,2015,0.394,0.654,3,-8.243,1,0.0346,0.0404,6.96e-05,0.112,0.264,135.188,audio_features,spotify:track:65T1aY3I9qfNUDVAnaM9bq,https://api.spotify.com/v1/tracks/65T1aY3I9qfNUDVAnaM9bq,https://api.spotify.com/v1/audio-analysis/65T1aY3I9qfNUDVAnaM9bq,239881,4,1,268
7eG14zW8Vlevb4oOQnu5eU,Working Class Hero,Marianne Faithfull,https://i.scdn.co/image/ab67616d0000b2733c252389bd832c823935d550,,1979,0.559,0.201,5,-17.056,1,0.0438,0.157,0.192,0.166,0.207,109.996,audio_features,spotify:track:7eG14zW8Vlevb4oOQnu5eU,https://api.spotify.com/v1/tracks/7eG14zW8Vlevb4oOQnu5eU,https://api.spotify.com/v1/audio-analysis/7eG14zW8Vlevb4oOQnu5eU,281253,4,1,269
4cZ7dRrEPJoyM0m8IF3iTr,Forever Now - 2011 Remastered,Cold Chisel,https://i.scdn.co/image/ab67616d0000b27378d8f5373c7fc2bab48990b1,,1982,0.619,0.874,4,-3.145,1,0.0313,0.011,3.68e-06,0.0898,0.775,129.962,audio_features,spotify:track:4cZ7dRrEPJoyM0m8IF3iTr,https://api.spotify.com/v1/tracks/4cZ7dRrEPJoyM0m8IF3iTr,https://api.spotify.com/v1/audio-analysis/4cZ7dRrEPJoyM0m8IF3iTr,268079,4,1,270
7LZoKNMhsZ7qbP1lYGDva8,To Love Somebody,Nina Simone,https://i.scdn.co/image/ab67616d0000b273d443fe6c1b51189c885c8bb8,https://p.scdn.co/mp3-preview/8eba445cbc8615385cd4bcbd9616b693352f0440?cid=f4f54a850da14f27a6e2b44603fe8013,1969,0.554,0.48,9,-10.925,1,0.0317,0.299,1.09e-05,0.165,0.626,91.311,audio_features,spotify:track:7LZoKNMhsZ7qbP1lYGDva8,https://api.spotify.com/v1/tracks/7LZoKNMhsZ7qbP1lYGDva8,https://api.spotify.com/v1/audio-analysis/7LZoKNMhsZ7qbP1lYGDva8,158747,4,1,271
0C5ex13H3zRMsqSROZu78W,I Put A Spell On You,Nina Simone,https://i.scdn.co/image/ab67616d0000b273f7b8b3f78525d5724b5f36a0,,1965,0.42,0.398,6,-9.13,0,0.0296,0.755,0.000537,0.172,0.364,88.897,audio_features,spotify:track:0C5ex13H3zRMsqSROZu78W,https://api.spotify.com/v1/tracks/0C5ex13H3zRMsqSROZu78W,https://api.spotify.com/v1/audio-analysis/0C5ex13H3zRMsqSROZu78W,155027,3,1,272
0CA43OpGSUVAmavrRD7c2H,The Very Thought of You,Billie Holiday,https://i.scdn.co/image/ab67616d0000b2738091898c12b924f574ea6297,https://p.scdn.co/mp3-preview/8aca55a5c05a55928d56a2baa9e97611b2c87ebd?cid=f4f54a850da14f27a6e2b44603fe8013,2010,0.549,0.0907,7,-14.206,0,0.0458,0.977,5.34e-06,0.275,0.52,98.072,audio_features,spotify:track:0CA43OpGSUVAmavrRD7c2H,https://api.spotify.com/v1/tracks/0CA43OpGSUVAmavrRD7c2H,https://api.spotify.com/v1/audio-analysis/0CA43OpGSUVAmavrRD7c2H,164667,4,1,273
1x9ahz0ALGHgbN9wwDjmre,Here Comes the Sun,Nina Simone,https://i.scdn.co/image/ab67616d0000b273e61aa18bbda3f9c5dbb499b7,https://p.scdn.co/mp3-preview/60a5ee8085ff77f6ff097e822987104b3bab4a6a?cid=f4f54a850da14f27a6e2b44603fe8013,1971,0.415,0.37,1,-12.805,1,0.0378,0.721,1.64e-05,0.0736,0.648,116.85,audio_features,spotify:track:1x9ahz0ALGHgbN9wwDjmre,https://api.spotify.com/v1/tracks/1x9ahz0ALGHgbN9wwDjmre,https://api.spotify.com/v1/audio-analysis/1x9ahz0ALGHgbN9wwDjmre,214093,4,1,274
25tmCccKBs6cHDgCBoBAW0,Living Next Door to Alice,Smokie,https://i.scdn.co/image/ab67616d0000b2737934e0b6a839892f21b768d6,,1990,0.667,0.447,9,-13.684,1,0.032,0.318,0.0,0.0713,0.612,121.942,audio_features,spotify:track:25tmCccKBs6cHDgCBoBAW0,https://api.spotify.com/v1/tracks/25tmCccKBs6cHDgCBoBAW0,https://api.spotify.com/v1/audio-analysis/25tmCccKBs6cHDgCBoBAW0,217267,4,1,275
1qxX6y9aYFx4OykdlnzA2s,Happy Man,The Cactus Blossoms,https://i.scdn.co/image/ab67616d0000b273d2aff8fc90239028aa327459,,2020,0.814,0.385,0,-8.681,1,0.0356,0.424,0.0142,0.18,0.745,106.82,audio_features,spotify:track:1qxX6y9aYFx4OykdlnzA2s,https://api.spotify.com/v1/tracks/1qxX6y9aYFx4OykdlnzA2s,https://api.spotify.com/v1/audio-analysis/1qxX6y9aYFx4OykdlnzA2s,179763,4,1,276
61S0mEfdRtJ62Fc7fPqx0U,Feeling Good,Nina Simone,https://i.scdn.co/image/ab67616d0000b273f7b8b3f78525d5724b5f36a0,,1965,0.399,0.326,7,-9.239,0,0.0386,0.864,0.0,0.191,0.546,79.206,audio_features,spotify:track:61S0mEfdRtJ62Fc7fPqx0U,https://api.spotify.com/v1/tracks/61S0mEfdRtJ62Fc7fPqx0U,https://api.spotify.com/v1/audio-analysis/61S0mEfdRtJ62Fc7fPqx0U,174000,4,1,277
7wnWqdOIM00a2OGkV22KVf,Further On Up The Road,Johnny Cash,https://i.scdn.co/image/ab67616d0000b27390c9072fbd484299e0f624ca,,2006,0.665,0.301,9,-11.847,0,0.0284,0.893,0.0288,0.0999,0.393,124.244,audio_features,spotify:track:7wnWqdOIM00a2OGkV22KVf,https://api.spotify.com/v1/tracks/7wnWqdOIM00a2OGkV22KVf,https://api.spotify.com/v1/audio-analysis/7wnWqdOIM00a2OGkV22KVf,204800,4,1,278
7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,Queen,https://i.scdn.co/image/ab67616d0000b273ce4f1737bc8a646c8c4bd25a,,1975,0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,audio_features,spotify:track:7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,354320,4,1,279
7kv7zBjMtVf0eIJle2VZxn,Southern Nights,Glen Campbell,https://i.scdn.co/image/ab67616d0000b273461762c15f05e141fe6f3097,,1977,0.697,0.813,11,-8.89,0,0.0315,0.0989,0.0232,0.583,0.85,95.301,audio_features,spotify:track:7kv7zBjMtVf0eIJle2VZxn,https://api.spotify.com/v1/tracks/7kv7zBjMtVf0eIJle2VZxn,https://api.spotify.com/v1/audio-analysis/7kv7zBjMtVf0eIJle2VZxn,180027,4,1,280
6tUkfUpdIx14aSoKkTxrfa,I Was Only Joking,Rod Stewart,https://i.scdn.co/image/ab67616d0000b273443f095e5c3a1d1f0fe5d8cf,https://p.scdn.co/mp3-preview/0ac48ac981b90aa52d9953b5ca1567a1e12cfbd9?cid=f4f54a850da14f27a6e2b44603fe8013,1977,0.68,0.462,10,-9.289,1,0.0336,0.583,3.3e-05,0.096,0.415,106.2,audio_features,spotify:track:6tUkfUpdIx14aSoKkTxrfa,https://api.spotify.com/v1/tracks/6tUkfUpdIx14aSoKkTxrfa,https://api.spotify.com/v1/audio-analysis/6tUkfUpdIx14aSoKkTxrfa,367400,4,1,281
1oar8gdDX5yHWzVstAHDav,Promises,Eric Clapton,https://i.scdn.co/image/ab67616d0000b2732322f8dd87a4ca6cd3a70ba9,,1978,0.546,0.361,7,-18.397,1,0.0321,0.701,0.773,0.0875,0.709,154.814,audio_features,spotify:track:1oar8gdDX5yHWzVstAHDav,https://api.spotify.com/v1/tracks/1oar8gdDX5yHWzVstAHDav,https://api.spotify.com/v1/audio-analysis/1oar8gdDX5yHWzVstAHDav,181227,4,1,282
0wtHjEAzLYYyGuk2WtpGwS,Easy,Commodores,https://i.scdn.co/image/ab67616d0000b27347023ab4f64d0b78f51cedeb,,1995,0.576,0.432,10,-13.642,0,0.0314,0.233,0.00135,0.0743,0.348,132.144,audio_features,spotify:track:0wtHjEAzLYYyGuk2WtpGwS,https://api.spotify.com/v1/tracks/0wtHjEAzLYYyGuk2WtpGwS,https://api.spotify.com/v1/audio-analysis/0wtHjEAzLYYyGuk2WtpGwS,260893,4,1,283
064SVQsmWl5EF0zahmzkQk,Let Your Love Flow,The Bellamy Brothers,https://i.scdn.co/image/ab67616d0000b2734a1088e7cfa7600b59363a5e,https://p.scdn.co/mp3-preview/c5fbc4c7474e6e7599da395f57a9cff47040d940?cid=f4f54a850da14f27a6e2b44603fe8013,1976,0.679,0.553,3,-14.687,1,0.0316,0.0611,7.16e-06,0.139,0.946,109.071,audio_features,spotify:track:064SVQsmWl5EF0zahmzkQk,https://api.spotify.com/v1/tracks/064SVQsmWl5EF0zahmzkQk,https://api.spotify.com/v1/audio-analysis/064SVQsmWl5EF0zahmzkQk,198760,4,1,284
7G4T7qkB0Wp32ItIvxBCw5,Down To Zero,Joan Armatrading,https://i.scdn.co/image/ab67616d0000b27315ba138a939eac2c01d3508d,,1976,0.509,0.307,10,-15.221,1,0.0313,0.624,0.000155,0.103,0.526,149.913,audio_features,spotify:track:7G4T7qkB0Wp32ItIvxBCw5,https://api.spotify.com/v1/tracks/7G4T7qkB0Wp32ItIvxBCw5,https://api.spotify.com/v1/audio-analysis/7G4T7qkB0Wp32ItIvxBCw5,230640,3,1,285
57ct8jKi6trntXiRV0NnXi,If You Could Read My Mind,Gordon Lightfoot,https://i.scdn.co/image/ab67616d0000b2738fd7eec31ed567629f4ab420,https://p.scdn.co/mp3-preview/960b6181ff1ca02fa3b2ceb056e983ea220a1e87?cid=f4f54a850da14f27a6e2b44603fe8013,1970,0.612,0.24,9,-12.821,1,0.033,0.745,7.86e-05,0.115,0.223,122.565,audio_features,spotify:track:57ct8jKi6trntXiRV0NnXi,https://api.spotify.com/v1/tracks/57ct8jKi6trntXiRV0NnXi,https://api.spotify.com/v1/audio-analysis/57ct8jKi6trntXiRV0NnXi,228840,4,1,286
0gZXockVcE7rEhSf4mcGLO,Guitar Man,Bread,https://i.scdn.co/image/ab67616d0000b273e9c2ddff377423fcdea5d44a,https://p.scdn.co/mp3-preview/52e228fe6617449ff468d0e2262bb0064e5e2ac5?cid=f4f54a850da14f27a6e2b44603fe8013,1972,0.553,0.506,4,-13.271,0,0.046,0.144,3.78e-06,0.438,0.51,143.278,audio_features,spotify:track:0gZXockVcE7rEhSf4mcGLO,https://api.spotify.com/v1/tracks/0gZXockVcE7rEhSf4mcGLO,https://api.spotify.com/v1/audio-analysis/0gZXockVcE7rEhSf4mcGLO,226213,4,1,287
11dAtktxQQzipxuLqljEfY,"Baby, What a Big Surprise - Edit",Chicago,https://i.scdn.co/image/ab67616d0000b2738a4a7d5f2825db4e40a79838,https://p.scdn.co/mp3-preview/cd9e5696d5b0b4d5798091e8da0f988ce6cf3f1d?cid=f4f54a850da14f27a6e2b44603fe8013,1977,0.42,0.451,5,-4.351,1,0.0289,0.053,2.32e-06,0.137,0.396,74.353,audio_features,spotify:track:11dAtktxQQzipxuLqljEfY,https://api.spotify.com/v1/tracks/11dAtktxQQzipxuLqljEfY,https://api.spotify.com/v1/audio-analysis/11dAtktxQQzipxuLqljEfY,183667,4,1,288
7CQXyFX44CXmnuq8Bi9Dyc,Get Together,The Youngbloods,https://i.scdn.co/image/ab67616d0000b273a48ff7096192374d2863e396,https://p.scdn.co/mp3-preview/217eab01368b3af12145b47203d014be76850828?cid=f4f54a850da14f27a6e2b44603fe8013,1967,0.542,0.492,2,-11.927,1,0.0256,0.467,0.00105,0.0863,0.58,103.064,audio_features,spotify:track:7CQXyFX44CXmnuq8Bi9Dyc,https://api.spotify.com/v1/tracks/7CQXyFX44CXmnuq8Bi9Dyc,https://api.spotify.com/v1/audio-analysis/7CQXyFX44CXmnuq8Bi9Dyc,279280,4,1,289
1RaUxP6LHVAgbmLOn2naLl,Cool Change - Remastered 2010,Little River Band,https://i.scdn.co/image/ab67616d0000b273ab8ef5fb54b9d520d9abe8c6,,1979,0.388,0.368,9,-10.984,1,0.0289,0.319,2.02e-06,0.0992,0.175,128.527,audio_features,spotify:track:1RaUxP6LHVAgbmLOn2naLl,https://api.spotify.com/v1/tracks/1RaUxP6LHVAgbmLOn2naLl,https://api.spotify.com/v1/audio-analysis/1RaUxP6LHVAgbmLOn2naLl,313320,4,1,290
721gOIOYPYJIGw2LLvLjsd,Back Home Again,John Denver,https://i.scdn.co/image/ab67616d0000b2733c16761584c4015495bdda87,https://p.scdn.co/mp3-preview/2c1be5a0af234e2b6452e12212aba56770259599?cid=f4f54a850da14f27a6e2b44603fe8013,1974,0.528,0.305,4,-11.671,1,0.0301,0.837,3.03e-06,0.113,0.549,117.828,audio_features,spotify:track:721gOIOYPYJIGw2LLvLjsd,https://api.spotify.com/v1/tracks/721gOIOYPYJIGw2LLvLjsd,https://api.spotify.com/v1/audio-analysis/721gOIOYPYJIGw2LLvLjsd,285373,4,1,291
3B0ms7Xlxl16tRztKHpcu9,Summer Breeze,Seals and Crofts,https://i.scdn.co/image/ab67616d0000b273e13b56ae3e9e99abf2c2026c,https://p.scdn.co/mp3-preview/1529ccd815614f9c78dcdac557b0809e73b1ebb2?cid=f4f54a850da14f27a6e2b44603fe8013,1972,0.49,0.581,5,-6.566,1,0.0388,0.553,0.0177,0.0764,0.318,88.718,audio_features,spotify:track:3B0ms7Xlxl16tRztKHpcu9,https://api.spotify.com/v1/tracks/3B0ms7Xlxl16tRztKHpcu9,https://api.spotify.com/v1/audio-analysis/3B0ms7Xlxl16tRztKHpcu9,205480,4,1,292
7qVd0TKcUDUdVaUogsGm4H,Will You Love Me Tomorrow?,Carole King,https://i.scdn.co/image/ab67616d0000b27323350feac07f56d8b96f33d5,https://p.scdn.co/mp3-preview/42486a8ba6db85fa5732f21304a6a26ce4d44835?cid=f4f54a850da14f27a6e2b44603fe8013,1971,0.403,0.329,0,-12.847,1,0.0314,0.79,0.000384,0.102,0.243,159.443,audio_features,spotify:track:7qVd0TKcUDUdVaUogsGm4H,https://api.spotify.com/v1/tracks/7qVd0TKcUDUdVaUogsGm4H,https://api.spotify.com/v1/audio-analysis/7qVd0TKcUDUdVaUogsGm4H,252440,4,1,293
3D9iV6cYkYJRAPFO6DRKIE,Jealous Guy - Remastered 2010,John Lennon,https://i.scdn.co/image/ab67616d0000b27399581550ef9746ca582bb3cc,,1971,0.489,0.389,4,-11.653,0,0.0284,0.877,0.32,0.105,0.254,131.366,audio_features,spotify:track:3D9iV6cYkYJRAPFO6DRKIE,https://api.spotify.com/v1/tracks/3D9iV6cYkYJRAPFO6DRKIE,https://api.spotify.com/v1/audio-analysis/3D9iV6cYkYJRAPFO6DRKIE,257787,4,1,294
7wWw7hBmErNg9u5w6Xx0vy,Make It with You,Bread,https://i.scdn.co/image/ab67616d0000b273aee567cf36e68247e7ff4b6c,https://p.scdn.co/mp3-preview/ed2d94a667820b81eaa8dddcbf58ce8e2ccf016f?cid=f4f54a850da14f27a6e2b44603fe8013,1970,0.629,0.356,4,-11.135,1,0.0246,0.66,0.000617,0.173,0.472,83.886,audio_features,spotify:track:7wWw7hBmErNg9u5w6Xx0vy,https://api.spotify.com/v1/tracks/7wWw7hBmErNg9u5w6Xx0vy,https://api.spotify.com/v1/audio-analysis/7wWw7hBmErNg9u5w6Xx0vy,192200,4,1,295
68QVDfkzKCNiWNyZo3rUKz,The Weight - Remastered 2000,The Band,https://i.scdn.co/image/ab67616d0000b273d61f2106fabdcc7b7ef07ca9,,2000,0.625,0.501,9,-11.443,1,0.0526,0.204,5.86e-06,0.0796,0.484,144.137,audio_features,spotify:track:68QVDfkzKCNiWNyZo3rUKz,https://api.spotify.com/v1/tracks/68QVDfkzKCNiWNyZo3rUKz,https://api.spotify.com/v1/audio-analysis/68QVDfkzKCNiWNyZo3rUKz,275400,4,1,296
1ne9wOtDF2jM6Cm8WBkaER,Rocky Mountain High,John Denver,https://i.scdn.co/image/ab67616d0000b273858a95c04db9252719f70fff,https://p.scdn.co/mp3-preview/bd4b7edd73e644db2a010625886a4c545a9d8c18?cid=f4f54a850da14f27a6e2b44603fe8013,1972,0.455,0.437,4,-11.411,1,0.0278,0.314,0.0,0.501,0.724,81.396,audio_features,spotify:track:1ne9wOtDF2jM6Cm8WBkaER,https://api.spotify.com/v1/tracks/1ne9wOtDF2jM6Cm8WBkaER,https://api.spotify.com/v1/audio-analysis/1ne9wOtDF2jM6Cm8WBkaER,283640,4,1,297
5jgFfDIR6FR0gvlA56Nakr,Blackbird - Remastered 2009,The Beatles,https://i.scdn.co/image/ab67616d0000b2734ce8b4e42588bf18182a1ad2,,1968,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,audio_features,spotify:track:5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/tracks/5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/audio-analysis/5jgFfDIR6FR0gvlA56Nakr,138387,4,1,298
3SdTKo2uVsxFblQjpScoHy,Stand by Me,Ben E. King,https://i.scdn.co/image/ab67616d0000b2731813ea8f590a0aab2820f922,https://p.scdn.co/mp3-preview/88493701fe90b75e7e559ee5eefd9d7d0c272467?cid=f4f54a850da14f27a6e2b44603fe8013,1962,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,audio_features,spotify:track:3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/audio-analysis/3SdTKo2uVsxFblQjpScoHy,180056,4,1,299
52HAHV1j93s5B8GoTNI7DJ,"Oh, Pretty Woman",Roy Orbison,https://i.scdn.co/image/ab67616d0000b2734516a5d74bac51f3afcba85a,https://p.scdn.co/mp3-preview/32b12fd3fb70ee5f8d1f4d8bab1131700a7efb29?cid=f4f54a850da14f27a6e2b44603fe8013,2006,0.609,0.584,9,-9.734,1,0.0353,0.725,0.0,0.0854,0.954,127.306,audio_features,spotify:track:52HAHV1j93s5B8GoTNI7DJ,https://api.spotify.com/v1/tracks/52HAHV1j93s5B8GoTNI7DJ,https://api.spotify.com/v1/audio-analysis/52HAHV1j93s5B8GoTNI7DJ,176933,4,0,300
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,The Beatles,https://i.scdn.co/image/ab67616d0000b273dc30583ba717007b00cceb25,,1969,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,audio_features,spotify:track:6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2,185733,4,0,301
7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,Marvin Gaye,https://i.scdn.co/image/ab67616d0000b2739173e50e99bdea2400222f02,,1967,0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,audio_features,spotify:track:7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/tracks/7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/audio-analysis/7tqhbajSfrz2F7E1Z75ASX,151667,4,0,302
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,https://i.scdn.co/image/ab67616d0000b2733f29a976eea00141514ab936,https://p.scdn.co/mp3-preview/731469a968c3295114a2b7052610674bf56c6048?cid=f4f54a850da14f27a6e2b44603fe8013,1967,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,audio_features,spotify:track:3yrSvpt2l1xhsV9Em88Pul,https://api.spotify.com/v1/tracks/3yrSvpt2l1xhsV9Em88Pul,https://api.spotify.com/v1/audio-analysis/3yrSvpt2l1xhsV9Em88Pul,183307,4,0,303
7ngRS53kqxLcEt9Pythc5d,You Don't Own Me,Lesley Gore,https://i.scdn.co/image/ab67616d0000b2731f88f87d7b1df743015cacac,,1963,0.473,0.434,2,-10.02,1,0.0257,0.701,0.0,0.628,0.711,94.814,audio_features,spotify:track:7ngRS53kqxLcEt9Pythc5d,https://api.spotify.com/v1/tracks/7ngRS53kqxLcEt9Pythc5d,https://api.spotify.com/v1/audio-analysis/7ngRS53kqxLcEt9Pythc5d,150000,3,0,304
4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,The Mamas & The Papas,https://i.scdn.co/image/ab67616d0000b27308181b9f840a06e7a071cf72,,1966,0.552,0.608,1,-9.786,0,0.0345,0.352,0.0,0.0533,0.637,112.367,audio_features,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/tracks/4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/audio-analysis/4s6LhHAV5SEsOV0lC2tjvJ,162373,4,0,305
3zBhihYUHBmGd2bcQIobrF,(Sittin' On) the Dock of the Bay,Otis Redding,https://i.scdn.co/image/ab67616d0000b2730acddc8ccf8d14858fbeddf5,https://p.scdn.co/mp3-preview/6b33eae61b9232d7c5d0c1917befb306d2bf3a7c?cid=f4f54a850da14f27a6e2b44603fe8013,1968,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,audio_features,spotify:track:3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/tracks/3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/audio-analysis/3zBhihYUHBmGd2bcQIobrF,163756,4,0,306
44AyOl4qVkzS48vBsbNXaC,Can't Help Falling in Love,Elvis Presley,https://i.scdn.co/image/ab67616d0000b273f96cefb0197694ad440c3314,https://p.scdn.co/mp3-preview/962e228fc976da0f39439d99893b3d7151031577?cid=f4f54a850da14f27a6e2b44603fe8013,1961,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,audio_features,spotify:track:44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/tracks/44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/audio-analysis/44AyOl4qVkzS48vBsbNXaC,182360,3,0,307
29U7stRjqHU6rMiS8BfaI9,What A Wonderful World,Louis Armstrong,https://i.scdn.co/image/ab67616d0000b273845a5660b804e5f3e821fbed,,1968,0.271,0.165,5,-20.652,1,0.0351,0.729,1.6e-06,0.118,0.203,77.082,audio_features,spotify:track:29U7stRjqHU6rMiS8BfaI9,https://api.spotify.com/v1/tracks/29U7stRjqHU6rMiS8BfaI9,https://api.spotify.com/v1/audio-analysis/29U7stRjqHU6rMiS8BfaI9,139227,4,0,308
62AuGbAkt8Ox2IrFFb8GKV,Sweet Caroline,Neil Diamond,https://i.scdn.co/image/ab67616d0000b2734d1a7a3e5043173883653ffc,,1969,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,audio_features,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/tracks/62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/audio-analysis/62AuGbAkt8Ox2IrFFb8GKV,203573,4,0,309
4Hhv2vrOTy89HFRcjU3QOx,At Last,Etta James,https://i.scdn.co/image/ab67616d0000b273b2229a8fdf377abaf3652624,,1960,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,audio_features,spotify:track:4Hhv2vrOTy89HFRcjU3QOx,https://api.spotify.com/v1/tracks/4Hhv2vrOTy89HFRcjU3QOx,https://api.spotify.com/v1/audio-analysis/4Hhv2vrOTy89HFRcjU3QOx,179693,3,0,310
5ZBeML7Lf3FMEVviTyvi8l,Twist And Shout - Remastered 2009,The Beatles,https://i.scdn.co/image/ab67616d0000b273dbeec63ad914c973e75c24df,,1963,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,audio_features,spotify:track:5ZBeML7Lf3FMEVviTyvi8l,https://api.spotify.com/v1/tracks/5ZBeML7Lf3FMEVviTyvi8l,https://api.spotify.com/v1/audio-analysis/5ZBeML7Lf3FMEVviTyvi8l,155227,4,0,311
